-10.06211, -5.519444, 10.06211
-10.00047, -5.502463, 10.06175
-9.939201, -5.485636, 10.06138
-9.878311, -5.468965, 10.06102
-9.817791, -5.452446, 10.06067
-9.757633, -5.436076, 10.06032
-9.697838, -5.419857, 10.05997
-9.638401, -5.403784, 10.05962
-9.579311, -5.387857, 10.05927
-9.520573, -5.372076, 10.05893
-9.462181, -5.356436, 10.0586
-9.404121, -5.340936, 10.05826
-9.346401, -5.325577, 10.05793
-9.289013, -5.310357, 10.0576
-9.231953, -5.295272, 10.05728
-9.175213, -5.280323, 10.05695
-9.118797, -5.265507, 10.05663
-9.062695, -5.250823, 10.05632
-9.006905, -5.23627, 10.056
-8.95142, -5.221848, 10.05569
-8.896248, -5.207553, 10.05538
-8.841373, -5.193386, 10.05508
-8.7868, -5.179343, 10.05478
-8.732521, -5.165425, 10.05448
-8.678528, -5.151629, 10.05418
-8.624828, -5.137958, 10.05388
-8.571411, -5.124406, 10.05359
-8.518276, -5.110974, 10.0533
-8.465416, -5.097657, 10.05301
-8.412838, -5.08446, 10.05273
-8.360523, -5.071378, 10.05245
-8.308487, -5.05841, 10.05217
-8.25671, -5.045558, 10.05189
-8.205196, -5.032817, 10.05161
-8.153942, -5.020186, 10.05134
-8.102947, -5.007667, 10.05107
-8.052209, -4.995258, 10.0508
-8.001718, -4.982955, 10.05054
-7.951474, -4.970761, 10.05027
-7.901475, -4.958673, 10.05001
-7.851724, -4.946689, 10.04976
-7.802212, -4.93481, 10.0495
-7.752934, -4.923035, 10.04924
-7.703896, -4.911361, 10.04899
-7.655087, -4.899788, 10.04874
-7.606507, -4.888315, 10.0485
-7.558156, -4.876945, 10.04825
-7.510029, -4.865669, 10.04801
-7.462125, -4.854494, 10.04776
-7.414441, -4.843414, 10.04753
-7.366975, -4.832431, 10.04729
-7.319722, -4.821543, 10.04705
-7.272679, -4.810749, 10.04682
-7.225854, -4.800047, 10.04659
-7.179231, -4.789438, 10.04636
-7.132817, -4.778923, 10.04613
-7.086606, -4.768497, 10.04591
-7.040597, -4.758162, 10.04569
-6.994786, -4.747915, 10.04546
-6.94917, -4.737757, 10.04525
-6.903752, -4.727688, 10.04503
-6.872281, -4.727166, 10.06496
-6.872251, -4.748407, 10.13122
-6.872224, -4.769886, 10.19809
-6.872193, -4.791605, 10.26556
-6.872163, -4.81357, 10.33366
-6.872132, -4.835781, 10.40238
-6.872102, -4.858244, 10.47173
-6.872071, -4.880961, 10.54174
-6.872041, -4.903938, 10.6124
-6.872006, -4.927178, 10.68373
-6.871976, -4.950687, 10.75575
-6.871942, -4.974466, 10.82845
-6.871912, -4.998524, 10.90186
-6.871878, -5.022861, 10.97598
-6.871842, -5.047484, 11.05083
-6.871808, -5.072396, 11.12641
-6.871774, -5.097605, 11.20275
-6.103796, -4.550583, 10.01928
-6.061914, -4.542152, 10.01927
-6.020185, -4.533793, 10.01927
-5.978609, -4.525509, 10.01927
-5.937183, -4.517296, 10.01927
-5.89591, -4.509154, 10.01926
-5.854782, -4.501084, 10.01926
-5.8138, -4.493084, 10.01926
-5.772966, -4.485156, 10.01925
-5.732273, -4.477295, 10.01925
-2.890295, -2.269643, 5.087836
-2.869779, -2.265726, 5.087842
-2.849333, -2.261842, 5.087847
-2.828956, -2.257992, 5.087853
-2.808651, -2.254177, 5.087859
-2.788412, -2.250396, 5.087864
-2.768242, -2.246648, 5.087871
-2.748136, -2.242934, 5.087876
-2.7281, -2.239252, 5.087882
-2.708126, -2.235604, 5.087888
-2.688219, -2.231988, 5.087893
-2.668375, -2.228405, 5.087897
-2.648596, -2.224854, 5.087903
-2.628877, -2.221334, 5.087908
-2.609222, -2.217846, 5.087913
-2.589628, -2.21439, 5.087918
-2.570095, -2.210966, 5.087922
-2.550621, -2.207572, 5.087926
-2.531208, -2.204209, 5.087932
-2.511852, -2.200877, 5.087935
-2.492556, -2.197576, 5.087939
-2.473318, -2.194305, 5.087945
-2.454134, -2.191063, 5.087948
-2.435011, -2.187852, 5.087952
-2.415939, -2.184671, 5.087956
-2.396925, -2.181519, 5.08796
-2.377964, -2.178396, 5.087964
-2.359058, -2.175302, 5.087967
-2.340206, -2.172238, 5.087971
-2.321405, -2.169202, 5.087975
-2.302658, -2.166195, 5.087979
-2.283962, -2.163216, 5.087983
-2.265318, -2.160266, 5.087985
-2.246723, -2.157344, 5.087988
-2.228178, -2.154449, 5.087992
-2.209684, -2.151582, 5.087994
-2.191238, -2.148744, 5.087998
-2.17284, -2.145933, 5.088
-2.154491, -2.143148, 5.088004
-2.13619, -2.140391, 5.088006
-2.117933, -2.137661, 5.088009
-2.099726, -2.134958, 5.088011
-2.081562, -2.132281, 5.088015
-2.063444, -2.129631, 5.088017
-2.04537, -2.127008, 5.088019
-2.027342, -2.12441, 5.088021
-2.009356, -2.121839, 5.088023
-1.991415, -2.119293, 5.088027
-1.973517, -2.116773, 5.088028
-1.955658, -2.114279, 5.08803
-1.937845, -2.111811, 5.088032
-1.920071, -2.109367, 5.088034
-1.902338, -2.10695, 5.088036
-1.884646, -2.104557, 5.088038
-1.866993, -2.102189, 5.088038
-1.849381, -2.099846, 5.08804
-1.831808, -2.097528, 5.088042
-1.814272, -2.095234, 5.088044
-1.796774, -2.092965, 5.088046
-1.779316, -2.090721, 5.088046
-1.761894, -2.0885, 5.088048
-1.744509, -2.086303, 5.088049
-1.72716, -2.084131, 5.088049
-1.709847, -2.081982, 5.088051
-1.692568, -2.079858, 5.088051
-1.675326, -2.077757, 5.088053
-1.658119, -2.07568, 5.088053
-1.640944, -2.073625, 5.088053
-1.623804, -2.071595, 5.088055
-1.606697, -2.069587, 5.088055
-1.589625, -2.067603, 5.088055
-1.572584, -2.065641, 5.088055
-1.555575, -2.063703, 5.088057
-1.538597, -2.061787, 5.088057
-1.521651, -2.059895, 5.088057
-1.504736, -2.058024, 5.088057
-1.487853, -2.056177, 5.088057
-1.470997, -2.054352, 5.088057
-1.454173, -2.052549, 5.088057
-1.437376, -2.050768, 5.088057
-1.420611, -2.04901, 5.088057
-1.403872, -2.047273, 5.088057
-1.387164, -2.045559, 5.088057
-1.37048, -2.043866, 5.088055
-1.353827, -2.042196, 5.088055
-1.337199, -2.040547, 5.088055
